SMILES,pIC50,num_atoms,logP
2519,-0.4027977039195714,1.5720255456839622,0.0684552780555944
1095,-0.3947315793469393,1.8093121421983713,-0.30717880801523206
82,-0.4027977039195714,0.3855925631119176,0.7677297789484813
2232,-0.4027977039195714,0.26694926485471315,2.021168606257416
12775,-0.34633483191114667,-0.20762392817410474,-0.8678035189114112
10731,-0.4027977039195714,-0.5635538229457181,1.9153798103952309
592,-0.4027977039195714,0.6228791596263266,0.9825996819944519
15261,-0.4027977039195714,1.3347389491695534,1.274373007986625
13860,-0.370533205629043,-1.038127015974536,-0.7244326787176847
12235,-0.3342356450521985,-0.9194837177173315,-0.9228410251556235
13109,-0.39876464163325537,-1.038127015974536,0.004721100395817752
10107,-0.31003727133430214,-0.9194837177173315,-1.0027137401994248
3021,-0.39876464163325537,-0.9194837177173315,-0.16877749434468425
4122,-0.3342356450521985,-1.6313435072605584,-0.9179957367955236
3968,-0.374566267915359,-1.512700209003354,-0.6756691997089864
15823,-0.3947315793469393,-1.512700209003354,-0.3540787145777374
2281,-0.4027977039195714,-1.6313435072605584,0.0744808289649495
5752,-0.39876464163325537,-1.1567703142317405,-0.2322010765967618
12776,-0.39069851706062325,-0.3262672264313092,-0.45377984044902475
8447,-0.4027977039195714,0.26694926485471315,1.8320781220504367
7160,-0.4027977039195714,0.14830596659750866,0.9751453922096832
12527,-0.3947315793469393,0.97880905439794,-0.3920955924800598
13800,-0.39876464163325537,-1.038127015974536,-0.13566802388400148
7,-0.3947315793469393,-1.8686301037749673,-0.3248206271725185
2939,-0.3866654547743072,-1.8686301037749673,-0.5313665732921636
10785,-0.39069851706062325,-1.8686301037749673,-0.4217885134560572
2940,-0.3866654547743072,-1.8686301037749673,-0.5219865919796626
67,-0.31003727133430214,-1.8686301037749673,-1.0045276173803854
4610,-0.3785993302016751,-1.8686301037749673,-0.6283344595757023
4625,-0.3866654547743072,-1.8686301037749673,-0.5064568215947267
544,-0.2818058353300898,-1.8686301037749673,-1.0726225545642516
10809,-0.3866654547743072,-1.8686301037749673,-0.5187563997395959
11428,-0.3503678941974627,-1.8686301037749673,-0.8533297729126511
11484,-0.3947315793469393,-1.8686301037749673,-0.27500112377764463
15495,-0.3624670810564109,-1.8686301037749673,-0.7693447746709188
197,-0.374566267915359,-1.8686301037749673,-0.6747995325674301
1,-0.4027977039195714,-1.7499868055177628,0.12305795072902778
1704,-0.3947315793469393,-1.7499868055177628,-0.2900339415102624
10738,-0.39876464163325537,-1.7499868055177628,-0.07087782183804946
1705,-0.3947315793469393,-1.7499868055177628,-0.36917365139189484
1947,-0.3947315793469393,-1.7499868055177628,-0.3870018277938012
1951,-0.39876464163325537,-1.7499868055177628,-0.2651241898128255
2286,-0.3947315793469393,-1.7499868055177628,-0.27742376795769463
286,-0.39876464163325537,-1.7499868055177628,-0.1996506778699365
2289,-0.38263239248799114,-1.7499868055177628,-0.6119971411307499
287,-0.3866654547743072,-1.7499868055177628,-0.534224051042992
11359,-0.3947315793469393,-1.7499868055177628,-0.3351323947081158
11416,-0.3866654547743072,-1.7499868055177628,-0.5024190812946435
11417,-0.374566267915359,-1.7499868055177628,-0.6697057678811711
11363,-0.39876464163325537,-1.6313435072605584,-0.22083328467498886
1461,-0.33020258276588244,-1.6313435072605584,-0.939861653497513
1546,-0.3342356450521985,-1.6313435072605584,-0.9189896421001594
11358,-0.39876464163325537,-1.6313435072605584,0.016772202214527653
11362,-0.39876464163325537,-1.6313435072605584,-0.1505144843719999
11375,-0.3947315793469393,-1.6313435072605584,-0.3178011709585275
11376,-0.39069851706062325,-1.6313435072605584,-0.48508785754505535
9432,-0.39876464163325537,-1.6313435072605584,-0.18772381421430595
15136,-0.3947315793469393,-1.512700209003354,-0.2729511940868332
3057,-0.4027977039195714,-1.512700209003354,0.1154794227811797
1459,-0.36650014334272696,-1.512700209003354,-0.765182796207756
3062,-0.374566267915359,-1.512700209003354,-0.6766631050136224
14312,-0.39069851706062325,-1.512700209003354,-0.4355168304763403
15144,-0.28583889761640585,-1.512700209003354,-1.065714912697032
583,-0.3947315793469393,-1.3940569107461493,-0.3945182366601101
1409,-0.370533205629043,-1.3940569107461493,-0.7078468839465732
2280,-0.38263239248799114,-1.3940569107461493,-0.616097000512373
10739,-0.4027977039195714,-1.3940569107461493,0.561370190073454
13473,-0.3866654547743072,-1.3940569107461493,-0.5065189406762665
14557,-0.39069851706062325,-1.3940569107461493,-0.4135887946928111
11360,-0.4027977039195714,-1.275413612488945,0.41141472723651434
11361,-0.4027977039195714,-1.275413612488945,0.24412804064998647
11367,-0.39876464163325537,-1.275413612488945,-0.09044533252306838
2609,-0.4027977039195714,-0.9194837177173315,0.09013483751296464
2520,-0.4027977039195714,1.453382247426758,0.10075720045626047
7661,-0.39876464163325537,-1.275413612488945,-0.1411966221410384
6685,-0.33020258276588244,0.3855925631119176,-0.9388677481928772
2561,-0.4027977039195714,0.6228791596263266,0.6681528912402731
10756,-0.4027977039195714,-0.20762392817410474,1.8541925150785838
8729,-0.39069851706062325,0.3855925631119176,-0.46930961083396044
400,-0.3503678941974627,-0.20762392817410474,-0.8544479163803667
396,-0.3866654547743072,-0.20762392817410474,-0.5624882331435752
3441,-0.3866654547743072,-0.3262672264313092,-0.5386966249138534
3442,-0.3947315793469393,-0.3262672264313092,-0.3077378797490891
10745,-0.4027977039195714,0.14830596659750866,1.8391596973459674
15105,-0.4027977039195714,0.14830596659750866,1.064845345953072
13476,-0.39876464163325537,-0.20762392817410474,-0.1549870582428612
2944,-0.4027977039195714,0.5042358613691221,1.264371835858727
394,-0.29390502218903797,-0.44491052468851366,-1.0471413073166491
310,-0.36650014334272696,0.741522457883531,-0.7637540573323419
6684,-0.4027977039195714,0.029662668340304205,0.5117370439232003
14260,-0.4027977039195714,0.6228791596263266,0.8097222780693473
15623,-0.4027977039195714,-0.08898062991690027,1.289157349393084
3005,-0.4027977039195714,0.029662668340304205,0.34171711774892355
3296,-0.3947315793469393,-0.3262672264313092,-0.30165020975819445
397,-0.39069851706062325,-0.20762392817410474,-0.46005386768453893
3566,-0.3544009564837788,-0.44491052468851366,-0.8184809681688555
3654,-0.3947315793469393,-0.20762392817410474,-0.33382789399578133
12518,-0.3544009564837788,0.3855925631119176,-0.8276745922367373
10748,-0.4027977039195714,-0.9194837177173315,1.4260678051066749
3031,-0.374566267915359,-0.8008404194601271,-0.6967275683509594
5444,-0.3785993302016751,-1.038127015974536,-0.6198986883026052
86,-0.38263239248799114,-1.1567703142317405,-0.5850374597425015
5445,-0.39876464163325537,-1.038127015974536,0.00981486508207666
5470,-0.39876464163325537,-0.9194837177173315,-0.032674586691107496
4177,-0.4027977039195714,0.8601657561407355,1.4522199384349097
2664,-0.4027977039195714,-1.038127015974536,0.04050169136270986
5545,-0.3947315793469393,-1.1567703142317405,-0.3077378797490891
1383,-0.39876464163325537,-0.8008404194601271,-0.13271115560270966
357,-0.4027977039195714,-0.9194837177173315,0.25667609512101563
322,-0.3947315793469393,-1.6313435072605584,-0.3156270031046366
1877,-0.3019711467616701,-1.6313435072605584,-1.0283813446916465
1706,-0.374566267915359,-1.6313435072605584,-0.6774830768899469
1904,-0.31003727133430214,-1.6313435072605584,-1.007509333294293
3142,-0.39876464163325537,-1.6313435072605584,-0.14467529070726418
2285,-0.39876464163325537,-1.6313435072605584,-0.2510231583033039
3173,-0.3342356450521985,-1.6313435072605584,-0.9189896421001594
3069,-0.3624670810564109,-1.6313435072605584,-0.7896577143344147
10790,-0.39876464163325537,-1.6313435072605584,-0.14144509846719736
10778,-0.4027977039195714,-1.6313435072605584,0.15225391905270733
1742,-0.39876464163325537,-1.512700209003354,0.025965826282409694
1730,-0.3261695204795664,-1.512700209003354,-0.9501734210331104
10741,-0.4027977039195714,-1.512700209003354,0.20946559315081018
240,-0.31003727133430214,-1.512700209003354,-0.9998065671833649
13474,-0.3503678941974627,-1.512700209003354,-0.8584235375989101
2162,-0.31810339590693426,-1.512700209003354,-0.9846495112876676
1674,-0.4027977039195714,-0.20762392817410474,0.7249918508491379
12785,-0.3947315793469393,-0.20762392817410474,-0.3558180488608501
10087,-0.38263239248799114,-0.5635538229457181,-0.5961443515218076
1051,-0.4027977039195714,-0.5635538229457181,0.5080720181123553
8631,-0.34633483191114667,0.029662668340304205,-0.8624612778989934
5542,-0.3947315793469393,-0.6821971212029226,-0.3331942793640758
1668,-0.4027977039195714,0.14830596659750866,1.5831669623206877
2680,-0.4027977039195714,-1.038127015974536,0.46098575430523003
3032,-0.3785993302016751,-1.3940569107461493,-0.6287071740649407
241,-0.33020258276588244,-1.3940569107461493,-0.9448932991022322
12650,-0.3947315793469393,-0.44491052468851366,-0.36519803017335134
12724,-0.39069851706062325,0.6228791596263266,-0.4607992966630152
1232,-0.4027977039195714,0.26694926485471315,0.8468943364627302
12819,-0.3947315793469393,-0.44491052468851366,-0.36519803017335134
10226,-0.39876464163325537,-0.9194837177173315,-0.02792868886147122
2245,-0.4027977039195714,1.2160956509123488,0.7405216212340738
631,-0.4027977039195714,0.5042358613691221,0.8404712234315206
15311,-0.4027977039195714,0.5042358613691221,0.9402965874658865
14280,-0.4027977039195714,-0.08898062991690027,1.114789087511025
13504,-0.4027977039195714,-0.20762392817410474,0.4672597815407444
7222,-0.4027977039195714,-0.08898062991690027,0.15349630068350203
12847,-0.39876464163325537,-0.20762392817410474,-0.13194087899161677
14289,-0.4027977039195714,0.8601657561407355,1.1345429554406634
14610,-0.4027977039195714,-0.5635538229457181,1.618326362472179
14931,-0.39876464163325537,-0.5635538229457181,-0.023480962623225732
13483,-0.4027977039195714,-0.08898062991690027,1.2133720699145967
14297,-0.4027977039195714,-0.20762392817410474,0.36824196556639377
14091,-0.38263239248799114,-0.6821971212029226,-0.5693834511944863
15563,-0.4027977039195714,-0.8008404194601271,0.4235279481367649
9567,-0.4027977039195714,-1.038127015974536,0.13648809615792046
10175,-0.3866654547743072,-0.9194837177173315,-0.5328450074328096
10298,-0.39876464163325537,-0.9194837177173315,-0.02792868886147122
9508,-0.4027977039195714,-0.9194837177173315,0.18636971863433446
2247,-0.4027977039195714,1.0974523526551445,1.3798512084411096
11300,-0.39069851706062325,-0.8008404194601271,-0.4460770743380967
15424,-0.39876464163325537,-0.8008404194601271,-0.0034786183674287885
14020,-0.39069851706062325,-0.6821971212029226,-0.46533398961541694
273,-0.4027977039195714,1.2160956509123488,0.8986768028342589
10349,-0.4027977039195714,0.14830596659750866,0.8734067604638923
4722,-0.4027977039195714,0.5042358613691221,2.123230257227213
11943,-0.4027977039195714,0.97880905439794,1.4122773690048545
13977,-0.4027977039195714,-0.3262672264313092,0.29568687832797375
5830,-0.4027977039195714,-0.08898062991690027,0.47695035826094373
14305,-0.4027977039195714,-0.3262672264313092,0.12759264368142947
5336,-0.39876464163325537,-0.3262672264313092,-0.13454988041628596
1910,-0.4027977039195714,0.14830596659750866,0.6557290749323248
4148,-0.4027977039195714,0.14830596659750866,0.8347562679298643
3904,-0.4027977039195714,0.6228791596263266,1.804062416276014
14511,-0.3947315793469393,-0.44491052468851366,-0.2885430835533086
2263,-0.4027977039195714,0.26694926485471315,1.3855040448612252
6708,-0.4027977039195714,0.6228791596263266,1.0375129500755846
15771,-0.4027977039195714,-0.5635538229457181,1.0786357820548942
15776,-0.4027977039195714,-0.5635538229457181,0.7028153387394489
13697,-0.4027977039195714,-0.6821971212029226,0.6319374667026024
14224,-0.29390502218903797,-0.9194837177173315,-1.0475761408874271
14254,-0.3624670810564109,-0.9194837177173315,-0.7823276627127251
8014,-0.374566267915359,-0.8008404194601271,-0.6652953130918494
4149,-0.4027977039195714,0.5042358613691221,1.0832947131703758
4189,-0.4027977039195714,0.741522457883531,0.7632572050776196
8262,-0.39876464163325537,-0.44491052468851366,-0.06522498541793278
5952,-0.4027977039195714,-0.44491052468851366,0.9676911024249135
14429,-0.4027977039195714,-0.44491052468851366,0.7761779740378859
4834,-0.38263239248799114,-0.44491052468851366,-0.5946037982996218
9442,-0.39876464163325537,-0.20762392817410474,-0.17064106679087662
7986,-0.39876464163325537,0.029662668340304205,-0.1597081084398818
12506,-0.3544009564837788,-0.8008404194601271,-0.8331410714122348
13842,-0.4027977039195714,-0.6821971212029226,0.1748031456516344
6362,-0.4027977039195714,-0.6821971212029226,0.40327712755480877
14761,-0.4027977039195714,-0.6821971212029226,0.3052532168850945
15724,-0.4027977039195714,-0.6821971212029226,0.621936294574704
15756,-0.4027977039195714,-0.6821971212029226,0.6612576731893612
8101,-0.39069851706062325,-0.5635538229457181,-0.4545252694275019
13730,-0.4027977039195714,-0.5635538229457181,0.13063647867687697
12225,-0.4027977039195714,-0.5635538229457181,0.14827829783416366
11099,-0.4027977039195714,-0.8008404194601271,0.7982302479844939
2535,-0.3221364581932503,0.6228791596263266,-0.9687470264134935
13444,-0.4027977039195714,-0.3262672264313092,0.24095996749146062
5337,-0.3866654547743072,-0.8008404194601271,-0.5038478201700576
8007,-0.4027977039195714,-0.9194837177173315,0.8689217627767216
14265,-0.3866654547743072,-1.038127015974536,-0.55882320733273
13699,-0.3947315793469393,-0.6821971212029226,-0.2867416301886561
11138,-0.4027977039195714,-1.1567703142317405,0.8635795217643035
10194,-0.39876464163325537,-1.1567703142317405,-0.23043689468103315
10244,-0.4027977039195714,-1.1567703142317405,0.060516459434815116
15335,-0.4027977039195714,-1.1567703142317405,0.2748148669306197
10734,-0.4027977039195714,-1.038127015974536,1.5534740413446875
10766,-0.4027977039195714,-0.8008404194601271,1.3469280952250438
9483,-0.4027977039195714,-0.8008404194601271,0.7954473131315146
15327,-0.4027977039195714,-0.8008404194601271,1.4924731032726604
9719,-0.4027977039195714,-1.038127015974536,0.2521041307196904
15333,-0.4027977039195714,-1.038127015974536,0.6807009457112996
3224,-0.39069851706062325,-1.275413612488945,-0.4655203468600361
514,-0.33020258276588244,-1.275413612488945,-0.9344572934035554
13871,-0.3866654547743072,-1.275413612488945,-0.5033508675177397
13867,-0.35843401877009484,-1.275413612488945,-0.7943787645314351
1327,-0.39876464163325537,-1.275413612488945,-0.19002222023127632
11393,-0.4027977039195714,-0.9194837177173315,0.6846765669298438
12863,-0.39876464163325537,-0.9194837177173315,0.019256965476117646
1627,-0.4027977039195714,-0.9194837177173315,0.26903779234742436
10394,-0.31003727133430214,-0.9194837177173315,-1.0027137401994248
13846,-0.39876464163325537,-1.038127015974536,-0.06789610592414157
13851,-0.39876464163325537,-1.038127015974536,-0.16598213567539585
2207,-0.4027977039195714,-1.038127015974536,0.16088847138673215
10395,-0.39876464163325537,-1.038127015974536,-0.21951636014634637
14768,-0.39876464163325537,-1.038127015974536,-0.0052179526505408465
12876,-0.374566267915359,-1.038127015974536,-0.6706375541042673
14771,-0.38263239248799114,-1.038127015974536,-0.5939826074842246
3183,-0.4027977039195714,-0.20762392817410474,0.2891643747663011
14641,-0.370533205629043,-0.3262672264313092,-0.7080332411911927
13847,-0.370533205629043,-0.8008404194601271,-0.7290294907516256
14207,-0.29390502218903797,-0.6821971212029226,-1.0495018324151593
999,-0.38263239248799114,-0.6821971212029226,-0.5673956405852146
13769,-0.39876464163325537,-0.9194837177173315,-0.25077468197714525
10051,-0.3866654547743072,-0.9194837177173315,-0.5328450074328096
9978,-0.4027977039195714,-0.9194837177173315,0.18636971863433446
14632,-0.4027977039195714,-0.9194837177173315,0.400668126130139
12742,-0.39876464163325537,-0.9194837177173315,-0.2647514753235871
14633,-0.39876464163325537,-0.9194837177173315,-0.18809652870354437
9713,-0.4027977039195714,-0.8008404194601271,0.7583622214522878
14626,-0.4027977039195714,-0.8008404194601271,0.8065542049108194
7592,-0.3947315793469393,-0.9194837177173315,-0.2950531632986737
3192,-0.4027977039195714,-0.9194837177173315,0.40321500847326947
2773,-0.4027977039195714,-0.9194837177173315,0.11361585033498735
2657,-0.4027977039195714,-0.9194837177173315,0.19331463195047768
